file,row,listing id,seller,price,currency,title,why it was held,listing url
hipcomic (69).csv,43,17478444,comicage,450.00,CAD,Teenage Mutant Ninja (2024) # 1 (CGC SS 9.8) Signed Jason Aaron * Eastmen* Jones,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/teenage-mutant-ninja-2024-1-cgc-ss-98-signed-jason-aaron-eastmen-jones/17478444
hipcomic (69).csv,44,10238337,comicage,225.00,CAD,Maw (2021) # 1  (CGC 9.8) Virgin Variant Cover | Census=3,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/maw-2021-1-cgc-98-virgin-variant-cover-census3/10238337
hipcomic (69).csv,48,12676131,comicage,300.00,CAD,Archie Valentine’s Spectacular (2023) # 1C (CGC 9.8 WP SS) Sketch Dan Parent,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/archie-valentines-spectacular-2023-1c-cgc-98-wp-ss-sketch-dan-parent/12676131
hipcomic (70).csv,5,10239693,comicage,500.00,CAD,Groo (1985) # 3 (CGC 9.8 WP) Canadian Price Variants CPV | Only One In Census=1,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/groo-1985-3-cgc-98-wp-canadian-price-variants-cpv-only-one-in-census1/10239693
hipcomic (70).csv,9,19415816,AtlantaClassicComics,237.49,USD,Batman # 570 CGC Graded 9.8 DC Comic Book Harley Quinn Joker JH19,no publication year in the title,https://www.hipcomic.com/listing/batman-570-cgc-graded-98-dc-comic-book-harley-quinn-joker-jh19/19415816
hipcomic (70).csv,12,11240894,comicage,500.00,CAD,X-Terminators (2022) #1 (CGC 9.8 SS WP) Signed& Sketch T. Dodson| Variant Cover,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/x-terminators-2022-1-cgc-98-ss-wp-signed-sketch-t-dodson-variant-cover/11240894
hipcomic (70).csv,14,21767406,RandyPierce3,105.00,USD,Spawn #286 CGC 9.8 NM/M Image Comics,no publication year in the title,https://www.hipcomic.com/listing/spawn-286-cgc-98-nm-m-image-comics/21767406
hipcomic (70).csv,16,14442622,comicage,450.00,CAD,Deadpool :Badder Blood (2023) #1 (CGC 9.8) Signed & Sketch Dan Ponasion Census=3,signed or conserved book without a stated label type; publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/deadpool-badder-blood-2023-1-cgc-98-signed-sketch-dan-ponasion-census3/14442622
hipcomic (70).csv,18,15669417,dtacollectibles,210.00,USD,Alexandria Ocasio-Cortez & Freshman Force #1 CGC 9.8 2ND PRINT - comic book 2...,publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/alexandria-ocasio-cortez-freshman-force-1-cgc-98-2nd-print-comic-book-2/15669417
hipcomic (70).csv,22,10239122,comicage,300.00,CAD,Champions (2016) # 1 (CGC SS 9.8 WP) | Signed By Humberto Ramos !,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/champions-2016-1-cgc-ss-98-wp-signed-by-humberto-ramos/10239122
hipcomic (70).csv,25,20596245,AtlantaClassicComics,299.99,USD,The Incredible Hulk # 141 CGC Graded 6.0 Marvel Comic Book 1st Doc Samson JH28,no publication year in the title,https://www.hipcomic.com/listing/the-incredible-hulk-141-cgc-graded-60-marvel-comic-book-1st-doc-samson-jh28/20596245
hipcomic (70).csv,29,3120687,dtacollectibles,126.00,USD,Suicide Squad #23 CGC 9.6 comic book -1st Oracle - Modern Key- 0258585003,no publication year in the title,https://www.hipcomic.com/listing/suicide-squad-23-cgc-96-comic-book-1st-oracle-modern-key-0258585003/3120687
hipcomic (70).csv,31,12935615,comicage,500.00,CAD,Mile Morales Spider-Man (2023) #5 (CGC 9.8 SS) Signed Alex Ross Sketch Cover,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/mile-morales-spider-man-2023-5-cgc-98-ss-signed-alex-ross-sketch-cover/12935615
hipcomic (70).csv,34,20986349,edgardoe1971,225.00,USD,"2023 Fire & Ice: Welcome to Smallville #1, CGC Graded 9.9",publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/2023-fire-ice-welcome-to-smallville-1-cgc-graded-99/20986349
hipcomic (70).csv,35,19939490,AtlantaClassicComics,324.99,USD,Ultimate Fantastic Four # 22 CGC Graded 9.8 Marvel Comic Book 1st Zombies JH22,no publication year in the title,https://www.hipcomic.com/listing/ultimate-fantastic-four-22-cgc-graded-98-marvel-comic-book-1st-zombies-jh22/19939490
hipcomic (70).csv,42,12791633,comicage,500.00,CAD,Strange (2022)  # 1 ( CGC 9.8 SS ) Signed Jed Mackay • Hidden Gem Variant 1:100,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/strange-2022-1-cgc-98-ss-signed-jed-mackay-o-hidden-gem-variant-1100/12791633
hipcomic (70).csv,44,20247782,comicage,500.00,CAD,Space Usagi Yojimbo (1992) # 2 (CGC 9.8 SS WP) Signed Stan Sakai • Census=2,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/space-usagi-yojimbo-1992-2-cgc-98-ss-wp-signed-stan-sakai-o-census2/20247782
hipcomic (70).csv,45,15706686,vintageexplosion,137.50,USD,DAREDEVIL #186 CGC 9.8--comic book--marvel--4080875023,no publication year in the title,https://www.hipcomic.com/listing/daredevil-186-cgc-98-comic-book-marvel-4080875023/15706686
hipcomic (70).csv,46,14442615,comicage,500.00,CAD,Alice Ever After (2022) # 1 (CGC 9.8 SS) Signed & Sketch Dan Ponasion Census = 1,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/alice-ever-after-2022-1-cgc-98-ss-signed-sketch-dan-ponasion-census-1/14442615
hipcomic (71).csv,2,14442676,comicage,350.00,CAD,Carnage Forever (2022) # 1 (CGC 9.8 SS) Signed & Sketch Dan Panosian * Census =2,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/carnage-forever-2022-1-cgc-98-ss-signed-sketch-dan-panosian-census-2/14442676
hipcomic (71).csv,3,15472349,ksoat,199.00,USD,Hot Rod and Speedway No 2 CGC Certified Copy 1952,no numeric grade in the title; publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/hot-rod-and-speedway-no-2-cgc-certified-copy-1952/15472349
hipcomic (71).csv,10,12915197,dtacollectibles,154.00,USD,Batman #359 CGC 9.6  WHITE pages-first KILLER CROC face revealed 4253372019,no publication year in the title,https://www.hipcomic.com/listing/batman-359-cgc-96-white-pages-first-killer-croc-face-revealed-4253372019/12915197
hipcomic (71).csv,11,10238958,comicage,300.00,CAD,Inferno (2021) # 1 (CGC 9.8 WP) | Variant Edition Wraparound Cover | Census=15,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/inferno-2021-1-cgc-98-wp-variant-edition-wraparound-cover-census15/10238958
hipcomic (71).csv,14,12839165,comicage,325.00,CAD,Star Wars Mandalorian (2022) # 4 (CGC 9.8 WP)  Signed Greg Land • 1:25,signed or conserved book without a stated label type; publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/star-wars-mandalorian-2022-4-cgc-98-wp-signed-greg-land-o-125/12839165
hipcomic (71).csv,16,12786375,comicage,308.00,CAD,TMNT Teenage Mutant Ninja (2019) # 98 (CGC SS 9.8) Signed & Sketch David Baron,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/tmnt-teenage-mutant-ninja-2019-98-cgc-ss-98-signed-sketch-david-baron/12786375
hipcomic (71).csv,20,17601206,comicage,350.00,CAD,Venom  (1993) # 2 (CGC 9.8) Signed David Michelnie * Sam De La  Rosa * Marvel,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/venom-1993-2-cgc-98-signed-david-michelnie-sam-de-la-rosa-marvel/17601206
hipcomic (71).csv,23,15669731,dtacollectibles,126.00,USD,INCREDIBLE HULK #377-CGC 9.6 1st Professor Hulk-unpressed 2014539003,no publication year in the title,https://www.hipcomic.com/listing/incredible-hulk-377-cgc-96-1st-professor-hulk-unpressed-2014539003/15669731
hipcomic (71).csv,24,10239696,comicage,500.00,CAD,Groo (1985) # 6 (CGC 9.8 WP) Canadian Price Variants CPV | Only One In Census=1,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/groo-1985-6-cgc-98-wp-canadian-price-variants-cpv-only-one-in-census1/10239696
hipcomic (71).csv,29,21329410,AtlantaClassicComics,324.99,USD,Batman Adventures # 16 CGC Graded 9.8 Marvel Comic Book Joker Harley Quinn JH38,no publication year in the title,https://www.hipcomic.com/listing/batman-adventures-16-cgc-graded-98-marvel-comic-book-joker-harley-quinn-jh38/21329410
hipcomic (71).csv,32,10402536,comicage,350.00,CAD,Deadpool Kills Marvel Universe # 2 (CGC 7.5 SS) Signed & Sketch Dave Johnson,publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/deadpool-kills-marvel-universe-2-cgc-75-ss-signed-sketch-dave-johnson/10402536
hipcomic (71).csv,33,11100961,dtacollectibles,126.00,USD,AMAZING SPIDER-MAN #289 CGC 9.6 MARVEL COMICS-Hobgoblin 3990900007,no publication year in the title,https://www.hipcomic.com/listing/amazing-spider-man-289-cgc-96-marvel-comics-hobgoblin-3990900007/11100961
hipcomic (71).csv,35,19422653,shauk786,245.00,USD,PRIMORDIAL #1 JOHN GALLAGHER COVER CGC 9.8 GORGEOUS SLAB WHITE PAGES.,publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/primordial-1-john-gallagher-cover-cgc-98-gorgeous-slab-white-pages/19422653
hipcomic (71).csv,37,17339776,comicage,450.00,CAD,Star Wars : Return Jedi-jabba's Palace # 1 (CGC 9.6) Signed & Sketch Alex Maleev,signed or conserved book without a stated label type; publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/star-wars-return-jedi-jabbas-palace-1-cgc-96-signed-sketch-alex-maleev/17339776
hipcomic (71).csv,43,20026403,anthonyscomicbookart,349.88,USD,Venomized #1 CGC (9.8) Signed & Sketched by Skan Srisuwan & Steve Lydic - 2018,signed or conserved book without a stated label type; publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/venomized-1-cgc-98-signed-sketched-by-skan-srisuwan-steve-lydic-2018/20026403
hipcomic (71).csv,44,10238881,comicage,250.00,CAD,Infinite Crisis (2006) # 3 (CGC 9.8 WP) | 1st Jaime Reyes (Blue Beetle),publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/infinite-crisis-2006-3-cgc-98-wp-1st-jaime-reyes-blue-beetle/10238881
hipcomic (71).csv,45,19097604,papercinema,292.50,USD,Mad #169  1974 - EC -CGC 9.6 - Comic Book-0744902010,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/mad-169-1974-ec-cgc-96-comic-book-0744902010/19097604
hipcomic (71).csv,46,15669300,dtacollectibles,161.00,USD,BATMAN BEYOND #19 CGC 9.8 DC comic book--2001 4376334015,no publication year in the title,https://www.hipcomic.com/listing/batman-beyond-19-cgc-98-dc-comic-book-2001-4376334015/15669300
hipcomic (71).csv,47,19200596,anthonyscomicbookart,199.97,USD,Notti & Nyce Halloween Sp #nn - Signed Fabian Nicieza - CGC 9.8 - 2017,signed or conserved book without a stated label type; publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/notti-nyce-halloween-sp-nn-signed-fabian-nicieza-cgc-98-2017/19200596
hipcomic (71).csv,48,15453344,dtacollectibles,98.00,USD,DETECTIVE #831 CGC 9.8 -HARLEY QUINN-DC comic book-4393770001,no publication year in the title,https://www.hipcomic.com/listing/detective-831-cgc-98-harley-quinn-dc-comic-book-4393770001/15453344
hipcomic (71).csv,49,10239427,comicage,300.00,CAD,Aquaman Futures End (2014) # 1 (CGC WP 9.8) Rare Newsstand | Census=4,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/aquaman-futures-end-2014-1-cgc-wp-98-rare-newsstand-census4/10239427
hipcomic (72).csv,4,17339777,comicage,450.00,CAD,Star Wars : Return Jedi-jabba's Palace (2023) # 1 (CGC 9.8) Signed Alex Maleev,signed or conserved book without a stated label type; publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/star-wars-return-jedi-jabbas-palace-2023-1-cgc-98-signed-alex-maleev/17339777
hipcomic (72).csv,7,16472523,comicage,250.00,CAD,Chastity Sketchbook (1997) # nn (CGC 9.6 SS) Signed Brian Pulido * Census  =1,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/chastity-sketchbook-1997-nn-cgc-96-ss-signed-brian-pulido-census-1/16472523
hipcomic (72).csv,9,10478340,comicage,250.00,CAD,Eternals: Thanos Rises (2021) #1 (CGC 9.8) Weaver Variant Cover Census 5!!,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/eternals-thanos-rises-2021-1-cgc-98-weaver-variant-cover-census-5/10478340
hipcomic (72).csv,10,19233177,anthonyscomicbookart,149.97,USD,Southern Nightgown #1 WW Chicago Naughty Edition 3x Sigs LTD 150 (2012) CGC 9.8,adult-variant wording (needs a manual look before Merchant Center); publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/southern-nightgown-1-ww-chicago-naughty-edition-3x-sigs-ltd-150-2012-cgc-98/19233177
hipcomic (72).csv,11,19097594,papercinema,292.50,USD,Roy Rogers #44 CGC 9.0 1951-Dell-photo cover-4514814009,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/roy-rogers-44-cgc-90-1951-dell-photo-cover-4514814009/19097594
hipcomic (72).csv,17,21106491,rdbeard,145.00,USD,"CAPTAIN AMERICA #255 - CGC-9.8, WP - Miller - Byrne - Highest graded!",publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/captain-america-255-cgc-98-wp-miller-byrne-highest-graded/21106491
hipcomic (72).csv,19,15797709,comicage,300.00,CAD,Rogue & Gambit (2023) # 3 (CGC 9.4 SS) Signed Jeff Dekal * Phillips Autograph,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/rogue-gambit-2023-3-cgc-94-ss-signed-jeff-dekal-phillips-autograph/15797709
hipcomic (72).csv,20,10239319,comicage,300.00,CAD,Symbiote Spider-Man: Crossroads  (2021) # 4 (CGC 9.8WP) Variant Edition Census 1,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/symbiote-spider-man-crossroads-2021-4-cgc-98wp-variant-edition-census-1/10239319
hipcomic (72).csv,21,13639736,dtacollectibles,175.00,USD,Batman and Robin Adventures #18 CGC 9.8 JOKER comic book 4318361024,no publication year in the title,https://www.hipcomic.com/listing/batman-and-robin-adventures-18-cgc-98-joker-comic-book-4318361024/13639736
hipcomic (72).csv,22,11471532,comicage,300.00,CAD,Marvel's Voices Identity (2021) # 1 (CGC 9.8) Signed Philip Tan Variant Cover,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/marvels-voices-identity-2021-1-cgc-98-signed-philip-tan-variant-cover/11471532
hipcomic (72).csv,28,12818337,comicage,200.00,CAD,Firestorm (1982) # 1 (CGC 9.0 WP) Signed & Sketch Broderick | Newsstand | 1stapp,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/firestorm-1982-1-cgc-90-wp-signed-sketch-broderick-newsstand-1stapp/12818337
hipcomic (72).csv,29,11184105,comicage,200.00,CAD,Wynd (2020)# 1 (CGC 9.8 WP) James Tynion IV Story,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/wynd-2020-1-cgc-98-wp-james-tynion-iv-story/11184105
hipcomic (72).csv,32,19098944,papercinema,300.00,USD,Avengers #364 CGC 9.8 1st full appearance of Deathcry 3810014014,no publication year in the title,https://www.hipcomic.com/listing/avengers-364-cgc-98-1st-full-appearance-of-deathcry-3810014014/19098944
hipcomic (72).csv,33,19098761,papercinema,325.00,USD,MAD #22  1955 - EC -CGC VG+ - Comic Book-4067888001,no numeric grade in the title; publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/mad-22-1955-ec-cgc-vg-comic-book-4067888001/19098761
hipcomic (72).csv,34,19422389,shauk786,399.99,USD,Millar & McNiven's Nemesis # 2 DF EXCLUSIVE  CGC 9.8 GORGEOUS SLAB WHITE PAGES.,publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/millar-mcnivens-nemesis-2-df-exclusive-cgc-98-gorgeous-slab-white-pages/19422389
hipcomic (72).csv,35,20910542,AtlantaClassicComics,224.99,USD,Legends Of The Dark Claw # 1 CGC Graded 9.6 Amalgam Comic Book Batman X-Men JH30,publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/legends-of-the-dark-claw-1-cgc-graded-96-amalgam-comic-book-batman-x-men-jh30/20910542
hipcomic (72).csv,46,20963812,AtlantaClassicComics,274.99,USD,Elseworlds's Finest Supergirl & Batgirl # nn CGC Graded 9.8 DC Comic Book JH34,no publication year in the title,https://www.hipcomic.com/listing/elseworldss-finest-supergirl-batgirl-nn-cgc-graded-98-dc-comic-book-jh34/20963812
hipcomic (72).csv,47,15797720,comicage,500.00,CAD,Broken Halo :Is There Nothing Scared (1998)#2(CGC 9.8) Signed Tim Vigil Census=1,signed or conserved book without a stated label type; publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/broken-halo-is-there-nothing-scared-19982cgc-98-signed-tim-vigil-census1/15797720
hipcomic (72).csv,48,19421868,shauk786,499.99,USD,TMNT:The Last Ronin #1 “PUREART EDITION B” KUNKKA LIM VIRGIN COVER CGC 9.8 SS.,publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/tmntthe-last-ronin-1-pureart-edition-b-kunkka-lim-virgin-cover-cgc-98-ss/19421868
hipcomic (73).csv,5,21017086,rdbeard,265.00,USD,"JUSTICE COMICS #22 - CGC-6.5, OW-W Timely - Highest graded! - Golden Age",no publication year in the title,https://www.hipcomic.com/listing/justice-comics-22-cgc-65-ow-w-timely-highest-graded-golden-age/21017086
hipcomic (73).csv,7,16472543,comicage,250.00,CAD,Purgatori : Mischief Night  (2001) #1 (CGC 9.6) Signed Brian Pulido * Census = 1,signed or conserved book without a stated label type; publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/purgatori-mischief-night-2001-1-cgc-96-signed-brian-pulido-census-1/16472543
hipcomic (73).csv,8,16473067,comicage,300.00,CAD,Crisis On Infinite Earths : Facsimile Edition (2024) #1 (CGC 9.8) Signed Wolfman,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/crisis-on-infinite-earths-facsimile-edition-2024-1-cgc-98-signed-wolfman/16473067
hipcomic (73).csv,14,15669665,dtacollectibles,126.00,USD,SPAWN #57 CGC 9.8-1996-Image-Comic book-3879911024,no publication year in the title,https://www.hipcomic.com/listing/spawn-57-cgc-98-1996-image-comic-book-3879911024/15669665
hipcomic (73).csv,16,17667573,comicage,350.00,CAD,G. Joe Yearbook #1 (CGC 9.0) Signed Michael Golden *Hama* CAnadian Prive Variant,signed or conserved book without a stated label type; publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/g-joe-yearbook-1-cgc-90-signed-michael-golden-hama-canadian-prive-variant/17667573
hipcomic (73).csv,19,14398343,comicage,350.00,CAD,Moon Knight (2021) # 1 (CGC 9.8)Signed Romita Jr. Second Printing/Sketch Cover,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/moon-knight-2021-1-cgc-98signed-romita-jr-second-printing-sketch-cover/14398343
hipcomic (73).csv,23,17281615,comicage,350.00,CAD,Bone Orchard : Tenement (2023) # 1 (CGC 9.8 SS) Signed Jeff Lemire * Census =2,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/bone-orchard-tenement-2023-1-cgc-98-ss-signed-jeff-lemire-census-2/17281615
hipcomic (73).csv,24,15201971,RandyPierce3,500.00,USD,RARE Mission Impossible #1 CGC 9.4 NEWSSTAND Recall Error Edition Liefeld 1996,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/rare-mission-impossible-1-cgc-94-newsstand-recall-error-edition-liefeld-1996/15201971
hipcomic (73).csv,25,14833340,comicage,500.00,CAD,Darkwing Duck (2023) # 1 (CGC 9.8 SS) Signed Lesley Lerix Li Variant Q *Census=2,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/darkwing-duck-2023-1-cgc-98-ss-signed-lesley-lerix-li-variant-q-census2/14833340
hipcomic (73).csv,29,12676583,comicage,300.00,CAD,Archie Valentine’s Spectacular (2023) # 1B (CGC 8.0 WP SS) Sketch Dan Parent,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/archie-valentines-spectacular-2023-1b-cgc-80-wp-ss-sketch-dan-parent/12676583
hipcomic (73).csv,31,21734269,anthonyscomicbookart,199.95,USD,"Uncle Scrooge #35 - Carl Barks Story, Cover, Art (CGC 8.0) 1961",publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/uncle-scrooge-35-carl-barks-story-cover-art-cgc-80-1961/21734269
hipcomic (73).csv,41,20910397,AtlantaClassicComics,299.99,USD,Web Of Spider-Man # 36 CGC Graded 9.6 Marvel Comic Book 1st Tombstone App. JH31,no publication year in the title,https://www.hipcomic.com/listing/web-of-spider-man-36-cgc-graded-96-marvel-comic-book-1st-tombstone-app-jh31/20910397
hipcomic (73).csv,42,17223737,comicage,550.00,CAD,GI Joe A Real American Hero (2023) #301 (CGC SS 9.8)Signed & Sketch Idris Durcet,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/gi-joe-a-real-american-hero-2023-301-cgc-ss-98signed-sketch-idris-durcet/17223737
hipcomic (73).csv,44,15220676,comicage,250.00,CAD,Goon (2009)  # 32 ( CGC 9.4 SS) Signed & Sketch  Eric Powell * Special edition,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/goon-2009-32-cgc-94-ss-signed-sketch-eric-powell-special-edition/15220676
hipcomic (73).csv,47,11146100,comicage,400.00,CAD,Ball and Chain (2000) # 4 (CGC 9.8 SS) Signed & Sketch Scott Lobdell Optioned,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/ball-and-chain-2000-4-cgc-98-ss-signed-sketch-scott-lobdell-optioned/11146100
hipcomic (73).csv,48,13864053,comicage,350.00,CAD,Ghost Rider/Blaze: Spirits of Venom #6(1993)CGC 9.8 Signed Ken Steacy,signed or conserved book without a stated label type; publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/ghost-rider-blaze-spirits-of-venom-61993cgc-98-signed-ken-steacy/13864053
hipcomic (73).csv,49,12238602,comicage,350.00,CAD,District X (2004) # 2 (9.8 - CGC)  | 1st Appearance Mister M Omega Level Mutant!,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/district-x-2004-2-98-cgc-1st-appearance-mister-m-omega-level-mutant/12238602
hipcomic (74).csv,4,11241521,comicage,250.00,CAD,Strange (2022) #1 (CGC 9.8 SS WP) Signed Mahmud Asrar | Variant Cover,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/strange-2022-1-cgc-98-ss-wp-signed-mahmud-asrar-variant-cover/11241521
hipcomic (74).csv,6,10239889,comicage,500.00,CAD,Scream: Curse of Carnage (2020) # 2 (CGC 9.8 WP) | 1st app cover Big Mother,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/scream-curse-of-carnage-2020-2-cgc-98-wp-1st-app-cover-big-mother/10239889
hipcomic (74).csv,7,18690233,rdbeard,215.00,USD,"RAGGEDY ANN AND ANDY #1 - CGC-7.0, OW-W - Kelly - Golden Age",publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/raggedy-ann-and-andy-1-cgc-70-ow-w-kelly-golden-age/18690233
hipcomic (74).csv,10,21767388,RandyPierce3,105.00,USD,Spawn #278 CGC 9.8 NM/M Image Comics,no publication year in the title,https://www.hipcomic.com/listing/spawn-278-cgc-98-nm-m-image-comics/21767388
hipcomic (74).csv,12,21162597,AtlantaClassicComics,449.99,USD,Spider-Man & Batman Disordered Minds #1 CGC Graded 9.8 Marvel DC Comic Book JH35,more than one publisher named in the title; publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/spider-man-batman-disordered-minds-1-cgc-graded-98-marvel-dc-comic-book-jh35/21162597
hipcomic (74).csv,16,10239020,comicage,300.00,CAD,Nubia & The Amazons (2021) # 1 (CGC 9.8) Swaby Foil Edition | Census=11,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/nubia-the-amazons-2021-1-cgc-98-swaby-foil-edition-census11/10239020
hipcomic (74).csv,18,15670264,dtacollectibles,133.00,USD,SPECTACULAR SPIDER-MAN #81 CGC 9.8  Cloak and Dagger-Punisher 3804835006,no publication year in the title,https://www.hipcomic.com/listing/spectacular-spider-man-81-cgc-98-cloak-and-dagger-punisher-3804835006/15670264
hipcomic (74).csv,19,14165207,comicage,350.00,CAD,Spider-Man (2023) # 4 (CGC 9.8) Signed Humberto Ramos • Ramos Variant Cover •C=5,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/spider-man-2023-4-cgc-98-signed-humberto-ramos-o-ramos-variant-cover-oc5/14165207
hipcomic (74).csv,22,12898664,comicage,350.00,CAD,Madame Xanadu (1981) #1 (CGC 9.4 SS) Signed Steve Englehart J.M. DeMatteis story,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/madame-xanadu-1981-1-cgc-94-ss-signed-steve-englehart-jm-dematteis-story/12898664
hipcomic (74).csv,23,10401991,comicage,300.00,CAD,New Teen Titans (1982) # 23 (CGC 9.4 WP) | 1st App Vigilante | Signed Wolfman,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/new-teen-titans-1982-23-cgc-94-wp-1st-app-vigilante-signed-wolfman/10401991
hipcomic (74).csv,25,14142563,comicage,400.00,CAD,Jurassic League (2022) #1 (CGC 9.8 SS) Signed Walt Simonson Variant Cover C = 1,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/jurassic-league-2022-1-cgc-98-ss-signed-walt-simonson-variant-cover-c-1/14142563
hipcomic (74).csv,33,15669718,dtacollectibles,105.00,USD,Secret Defenders #1 CGC 9.8 Dr. Strange-1993-comic book,publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/secret-defenders-1-cgc-98-dr-strange-1993-comic-book/15669718
hipcomic (74).csv,35,4512072,dtacollectibles,245.00,USD,Deadly Hands of Kung Fu #32 1st Daughters of the Dragon-CGC 8.0 1989554003,publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/deadly-hands-of-kung-fu-32-1st-daughters-of-the-dragon-cgc-80-1989554003/4512072
hipcomic (74).csv,38,17207061,comicage,350.00,CAD,Zatanna:Bring Down The House(2024) 1 (CGC 9.8) Signed  Alvaro Martinez* Census=2,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/zatannabring-down-the-house2024-1-cgc-98-signed-alvaro-martinez-census2/17207061
hipcomic (74).csv,39,20025863,Subz100,330.00,USD,"Lady Death Swimsuit 1, Nathan Szerdy Metallic Edition Variant, Ltd 77, CGC 9.8",publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/lady-death-swimsuit-1-nathan-szerdy-metallic-edition-variant-ltd-77-cgc-98/20025863
hipcomic (74).csv,41,13794019,dtacollectibles,105.00,USD,SPECTACULAR SPIDER-MAN #217 CGC 9.8-MARVEL-comic book 4318362020,no publication year in the title,https://www.hipcomic.com/listing/spectacular-spider-man-217-cgc-98-marvel-comic-book-4318362020/13794019
hipcomic (74).csv,45,16524442,comicage,400.00,CAD,Undead Ashcan (2001) # nn (CGC 9.2 SS) Signed Brian Pulido * Census = 1 * Chaos,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/undead-ashcan-2001-nn-cgc-92-ss-signed-brian-pulido-census-1-chaos/16524442
hipcomic (74).csv,46,19096526,papercinema,487.50,USD,Dark Mysteries #1 CGC 3.0 1951-SKULL cover-Wally Wood-1163277006,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/dark-mysteries-1-cgc-30-1951-skull-cover-wally-wood-1163277006/19096526
